asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-83/sub-83_ses-20230315-132059_desc-imaging_ophys+ogen.nwb	565431879372	21879	69	38
sub-57/sub-57_ses-20221010-173036_desc-segmentation_ophys+ogen.nwb	583887014	819	138	35
sub-112/sub-112_ses-20220208-150446_desc-imaging_ophys+ogen.nwb	731173795808	28048	84	39
sub-21/sub-21_ses-20210928-105933_desc-segmentation_ophys+ogen.nwb	3027107713	1505	120	45
sub-68/sub-68_ses-20230304-133215_desc-segmentation_ophys+ogen.nwb	2111093025	1575	129	37
sub-33/sub-33_ses-20220330-110253_desc-imaging_ophys+ogen.nwb	643810776513	27020	71	38
sub-25/sub-25_ses-20211102-152524_desc-imaging_ophys+ogen.nwb	139764044894	3783	83	49
sub-2/sub-2_ses-20210824-144628_desc-imaging_ophys+ogen.nwb	667686222049	26938	67	37
sub-81/sub-81_ses-20230315-105655_desc-segmentation_ophys+ogen.nwb	3899043463	3074	148	44
sub-35/sub-35_ses-20220330-164449_desc-imaging_ophys+ogen.nwb	826172613081	32204	73	45
sub-108/sub-108_ses-20230401-190627_desc-imaging_ophys+ogen.nwb	680952404731	27770	66	39
sub-8/sub-8_ses-20210827-142226_desc-imaging_ophys+ogen.nwb	816145625969	32622	63	46
sub-24/sub-24_ses-20211102-101248_desc-segmentation_ophys+ogen.nwb	493373758	962	212	46
sub-105/sub-105_ses-20230323-112405_desc-imaging_ophys+ogen.nwb	857404365980	32220	69	45
sub-101/sub-101_ses-20230317-174524_desc-segmentation_ophys+ogen.nwb	3120974933	2292	143	50
sub-76/sub-76_ses-20230314-115358_desc-imaging_ophys+ogen.nwb	558352041830	21399	75	38
sub-39/sub-39_ses-20220405-100245_desc-segmentation_ophys+ogen.nwb	2013663119	1281	127	41
sub-37/sub-37_ses-20220331-142924_desc-imaging_ophys+ogen.nwb	675290970849	30004	60	40
sub-71/sub-71_ses-20230309-122120_desc-segmentation_ophys+ogen.nwb	1462550749	797	131	37
sub-52/sub-52_ses-20220929-143243_desc-imaging_ophys+ogen.nwb	148046640137	6604	72	36
sub-34/sub-34_ses-20220330-123606_desc-segmentation_ophys+ogen.nwb	2623271777	2027	155	42
sub-97/sub-97_ses-20230302-112654_desc-imaging_ophys+ogen.nwb	491145793268	21538	57	35
sub-26/sub-26_ses-20211104-163944_desc-segmentation_ophys+ogen.nwb	4782149959	4773	250	110
sub-81/sub-81_ses-20230315-105655_desc-imaging_ophys+ogen.nwb	477575170009	22244	63	33
sub-30/sub-30_ses-20220120-151357_desc-imaging_ophys+ogen.nwb	658694606657	28505	71	40
sub-23/sub-23_ses-20211008-115929_desc-imaging_ophys+ogen.nwb	621770940081	27473	61	39
sub-106/sub-106_ses-20230323-123647_desc-segmentation_ophys+ogen.nwb	2565443237	2225	145	45
sub-47/sub-47_ses-20211130-151402_desc-segmentation_ophys+ogen.nwb	2085741733	899	137	40
sub-109/sub-109_ses-20211128-112504_desc-segmentation_ophys+ogen.nwb	4380207539	3216	132	50
sub-13/sub-13_ses-20210903-153005_desc-segmentation_ophys+ogen.nwb	2477981189	2015	141	47
sub-11/sub-11_ses-20210830-161543_desc-segmentation_ophys+ogen.nwb	2069385936	911	128	44
sub-3/sub-3_ses-20210824-161919_desc-segmentation_ophys+ogen.nwb	3585285075	2406	129	50
sub-98/sub-98_ses-20230302-151318_desc-imaging_ophys+ogen.nwb	579252533437	27583	53	32
sub-70/sub-70_ses-20230309-112206_desc-segmentation_ophys+ogen.nwb	2503805649	2249	130	43
sub-111/sub-111_ses-20220203-165151_desc-imaging_ophys+ogen.nwb	657985584264	31396	80	39
sub-94/sub-94_ses-20230319-141756_desc-imaging_ophys+ogen.nwb	598458936337	28132	52	35
sub-31/sub-31_ses-20211022-140822_desc-segmentation_ophys+ogen.nwb	1620111549	958	125	43
sub-87/sub-87_ses-20230318-144657_desc-segmentation_ophys+ogen.nwb	3225469313	2554	131	40
sub-55/sub-55_ses-20221011-163802_desc-imaging_ophys+ogen.nwb	194891956005	9357	66	34
sub-3/sub-3_ses-20210824-161919_desc-imaging_ophys+ogen.nwb	728365316743	30922	76	39
sub-89/sub-89_ses-20230318-165159_desc-segmentation_ophys+ogen.nwb	3053399441	2366	132	38
sub-61/sub-61_ses-20230215-150553_desc-imaging_ophys+ogen.nwb	302934812295	13321	55	34
sub-69/sub-69_ses-20230304-144313_desc-imaging_ophys+ogen.nwb	453645161061	22429	67	38
sub-78/sub-78_ses-20230314-142850_desc-imaging_ophys+ogen.nwb	534179759378	23381	55	36
sub-91/sub-91_ses-20230319-102409_desc-imaging_ophys+ogen.nwb	512364189846	25887	52	32
sub-99/sub-99_ses-20230302-172145_desc-imaging_ophys+ogen.nwb	642804830426	28719	53	34
sub-78/sub-78_ses-20230314-142850_desc-segmentation_ophys+ogen.nwb	3272230191	2344	120	43
sub-56/sub-56_ses-20221010-165439_desc-segmentation_ophys+ogen.nwb	499249077	781	132	39
sub-109/sub-109_ses-20211128-112504_desc-imaging_ophys+ogen.nwb	719689453377	30831	61	40
sub-72/sub-72_ses-20230309-143050_desc-segmentation_ophys+ogen.nwb	3870571789	2981	130	42
sub-54/sub-54_ses-20221011-151353_desc-segmentation_ophys+ogen.nwb	430524403	692	117	33
sub-75/sub-75_ses-20230314-104728_desc-imaging_ophys+ogen.nwb	416594375757	18810	63	35
sub-12/sub-12_ses-20210902-115146_desc-segmentation_ophys+ogen.nwb	3049163621	2005	136	45
sub-102/sub-102_ses-20230321-112506_desc-segmentation_ophys+ogen.nwb	2693942295	1813	138	45
sub-49/sub-49_ses-20211206-110909_desc-imaging_ophys+ogen.nwb	667833930677	32861	65	38
sub-55/sub-55_ses-20221011-163802_desc-segmentation_ophys+ogen.nwb	741863165	916	122	37
sub-86/sub-86_ses-20230318-132720_desc-imaging_ophys+ogen.nwb	478832541675	23385	54	34
sub-95/sub-95_ses-20230228-110846_desc-imaging_ophys+ogen.nwb	222221031909	10235	57	31
