date	bytes_sent	number_of_requests	number_of_downloads
2023-06-29	9642473917	1160	<50
2023-06-30	741099221665	88840	<50
2023-07-01	152216132065	18760	<50
2023-07-02	479136	600	<50
2023-07-03	22731276	<50	<50
2023-07-04	21637509324	720	<50
2023-07-06	301736012	680	<50
2023-07-07	459840672	220	<50
2023-07-10	168280080	160	<50
2023-07-11	229612764	760	<50
2023-07-12	417059644608	720	60
2023-07-13	140879084	220	<50
2023-07-14	3480336699	940	80
2023-07-15	476881385	1300	<50
2023-07-16	479136	600	<50
2023-07-17	2639657	600	<50
2023-07-18	248921433	2000	<50
2023-07-19	395332885	1840	<50
2023-07-20	78988712	620	<50
2023-07-21	93778660	720	<50
2023-07-22	45032803	600	<50
2023-07-23	479136	600	<50
2023-07-24	24447676	600	<50
2023-07-25	34211728	600	<50
2023-07-26	17345432	600	<50
2023-07-27	16866296	<50	<50
2023-07-28	25299444	<50	<50
2023-07-29	25778580	600	<50
2023-07-30	25299444	<50	<50
2023-07-31	50948204	600	<50
2023-08-01	514513188	60	60
2023-08-02	891041537	2120	80
2023-08-03	25299444	<50	<50
2023-08-04	25778580	600	<50
2023-08-05	25299444	<50	<50
2023-08-06	25299444	<50	<50
2023-08-07	126149543	620	<50
2023-08-08	25778580	600	<50
2023-08-09	25778580	600	<50
2023-08-10	25299444	<50	<50
2023-08-11	25299444	<50	<50
2023-08-12	25778580	600	<50
2023-08-13	25778580	600	<50
2023-08-14	66019538	200	<50
2023-08-15	41021364	<50	<50
2023-08-16	34211728	600	<50
2023-08-17	33732592	<50	<50
2023-08-18	34211728	600	<50
2023-08-19	34211728	600	<50
2023-08-20	33732592	<50	<50
2023-08-21	33732592	<50	<50
2023-08-22	34211728	600	<50
2023-08-23	33732592	<50	<50
2023-08-24	34211728	600	<50
2023-08-25	61332040	620	<50
2023-08-26	42165740	<50	<50
2023-08-27	42165740	<50	<50
2023-08-28	42165740	<50	<50
2023-08-29	67335364	<50	<50
2023-08-30	42644876	620	<50
2023-08-31	92984124	620	<50
2023-09-01	42165740	<50	<50
2023-09-02	42644876	620	<50
2023-09-03	43124012	1220	<50
2023-09-04	42644876	620	<50
2023-09-05	59197820	<50	<50
