asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-MG240405/sub-MG240405_ses-clicks2_ecephys+image.nwb	1484789437	160	43	16
sub-HK210328B/sub-HK210328B_ses-clicks1_ecephys+image.nwb	1426756991	1290	202	134
sub-MG240328/sub-MG240328_ses-clicks1_ecephys+image.nwb	2927410441	1565	189	124
sub-MG240405/sub-MG240405_ses-clicks1_ecephys+image.nwb	1927690058	1247	173	117
sub-HK210329B/sub-HK210329B_ses-clicks1_ecephys+image.nwb	1664585576	1343	207	124
sub-MG230907/sub-MG230907_ses-clicks1_ecephys+image.nwb	2316061865	1222	176	127
sub-HK230827/sub-HK230827_ses-clicks1_ecephys+image.nwb	2041908589	1283	165	121
sub-MG240222/sub-MG240222_ses-clicks1_ecephys+image.nwb	2325588168	1276	170	121
sub-MG241017/sub-MG241017_ses-clicks1_ecephys+image.nwb	2610341144	1250	163	115
sub-MG240314/sub-MG240314_ses-clicks1_ecephys+image.nwb	2135278464	1409	169	118
sub-MG240616B/sub-MG240616B_ses-clicks1_ecephys+image.nwb	2754673384	1691	167	116
sub-MG231211/sub-MG231211_ses-clicks1_ecephys+image.nwb	2247727784	1405	166	119
sub-MG230912/sub-MG230912_ses-clicks1_ecephys+image.nwb	1101391508	1424	183	128
